id,document,canton,year,n,form,frpos,frlemma,lang,list
w_FR_VS_2019_10459,FR_VS,VS,2019,10459,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_12266,FR_VS,VS,2019,12266,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_12529,FR_VS,VS,2019,12529,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_13794,FR_VS,VS,2019,13794,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_14760,FR_VS,VS,2019,14760,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_37471,FR_VS,VS,2019,37471,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_42046,FR_VS,VS,2019,42046,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_65413,FR_VS,VS,2019,65413,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_77933,FR_VS,VS,2019,77933,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_78051,FR_VS,VS,2019,78051,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_78563,FR_VS,VS,2019,78563,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_84146,FR_VS,VS,2019,84146,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_91137,FR_VS,VS,2019,91137,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_91275,FR_VS,VS,2019,91275,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_93184,FR_VS,VS,2019,93184,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_94171,FR_VS,VS,2019,94171,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_95048,FR_VS,VS,2019,95048,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_97352,FR_VS,VS,2019,97352,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_99641,FR_VS,VS,2019,99641,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_99696,FR_VS,VS,2019,99696,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_99849,FR_VS,VS,2019,99849,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_103347,FR_VS,VS,2019,103347,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_104677,FR_VS,VS,2019,104677,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_105635,FR_VS,VS,2019,105635,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_109236,FR_VS,VS,2019,109236,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_111462,FR_VS,VS,2019,111462,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_111567,FR_VS,VS,2019,111567,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_117979,FR_VS,VS,2019,117979,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_125517,FR_VS,VS,2019,125517,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VS_2019_128372,FR_VS,VS,2019,128372,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_4096,FR_BE,BE,2008,4096,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_4248,FR_BE,BE,2008,4248,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_13843,FR_BE,BE,2008,13843,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_17716,FR_BE,BE,2008,17716,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_18689,FR_BE,BE,2008,18689,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_18859,FR_BE,BE,2008,18859,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_22181,FR_BE,BE,2008,22181,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_22462,FR_BE,BE,2008,22462,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_22536,FR_BE,BE,2008,22536,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_22686,FR_BE,BE,2008,22686,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_22870,FR_BE,BE,2008,22870,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_23245,FR_BE,BE,2008,23245,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_26074,FR_BE,BE,2008,26074,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_29381,FR_BE,BE,2008,29381,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_29474,FR_BE,BE,2008,29474,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_29528,FR_BE,BE,2008,29528,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_30719,FR_BE,BE,2008,30719,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_30780,FR_BE,BE,2008,30780,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_32091,FR_BE,BE,2008,32091,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_41908,FR_BE,BE,2008,41908,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_49137,FR_BE,BE,2008,49137,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_55627,FR_BE,BE,2008,55627,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_56260,FR_BE,BE,2008,56260,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_56403,FR_BE,BE,2008,56403,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_56652,FR_BE,BE,2008,56652,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_67160,FR_BE,BE,2008,67160,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_70400,FR_BE,BE,2008,70400,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_70468,FR_BE,BE,2008,70468,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_74316,FR_BE,BE,2008,74316,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2008_80896,FR_BE,BE,2008,80896,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_4041,FR_BE,BE,2002,4041,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_4193,FR_BE,BE,2002,4193,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_13788,FR_BE,BE,2002,13788,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_17063,FR_BE,BE,2002,17063,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_17934,FR_BE,BE,2002,17934,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_21197,FR_BE,BE,2002,21197,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_21403,FR_BE,BE,2002,21403,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_21458,FR_BE,BE,2002,21458,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_21604,FR_BE,BE,2002,21604,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_21749,FR_BE,BE,2002,21749,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_22058,FR_BE,BE,2002,22058,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_24801,FR_BE,BE,2002,24801,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_27861,FR_BE,BE,2002,27861,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_27956,FR_BE,BE,2002,27956,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_28010,FR_BE,BE,2002,28010,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_29183,FR_BE,BE,2002,29183,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_29244,FR_BE,BE,2002,29244,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_30539,FR_BE,BE,2002,30539,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_38729,FR_BE,BE,2002,38729,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_49886,FR_BE,BE,2002,49886,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_50098,FR_BE,BE,2002,50098,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_51093,FR_BE,BE,2002,51093,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_51242,FR_BE,BE,2002,51242,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_51406,FR_BE,BE,2002,51406,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_64223,FR_BE,BE,2002,64223,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_69580,FR_BE,BE,2002,69580,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_81313,FR_BE,BE,2002,81313,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_83524,FR_BE,BE,2002,83524,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_84881,FR_BE,BE,2002,84881,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_85490,FR_BE,BE,2002,85490,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_86505,FR_BE,BE,2002,86505,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_86574,FR_BE,BE,2002,86574,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_86802,FR_BE,BE,2002,86802,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_87180,FR_BE,BE,2002,87180,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2002_87845,FR_BE,BE,2002,87845,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_3294,FR_FR,FR,2024,3294,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_8305,FR_FR,FR,2024,8305,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_10095,FR_FR,FR,2024,10095,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_10829,FR_FR,FR,2024,10829,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_13486,FR_FR,FR,2024,13486,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_40212,FR_FR,FR,2024,40212,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_40762,FR_FR,FR,2024,40762,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_50269,FR_FR,FR,2024,50269,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_50398,FR_FR,FR,2024,50398,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_51096,FR_FR,FR,2024,51096,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_51144,FR_FR,FR,2024,51144,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_55681,FR_FR,FR,2024,55681,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_76606,FR_FR,FR,2024,76606,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_77231,FR_FR,FR,2024,77231,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_78071,FR_FR,FR,2024,78071,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_79094,FR_FR,FR,2024,79094,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_79482,FR_FR,FR,2024,79482,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_79539,FR_FR,FR,2024,79539,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_79985,FR_FR,FR,2024,79985,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_80962,FR_FR,FR,2024,80962,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_83074,FR_FR,FR,2024,83074,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_87394,FR_FR,FR,2024,87394,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_88528,FR_FR,FR,2024,88528,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_119800,FR_FR,FR,2024,119800,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_134983,FR_FR,FR,2024,134983,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_FR_2024_139193,FR_FR,FR,2024,139193,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_50315,FR_VD,VD,2018,50315,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_67226,FR_VD,VD,2018,67226,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_68125,FR_VD,VD,2018,68125,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_87959,FR_VD,VD,2018,87959,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_93644,FR_VD,VD,2018,93644,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_93924,FR_VD,VD,2018,93924,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_135309,FR_VD,VD,2018,135309,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_139090,FR_VD,VD,2018,139090,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_146594,FR_VD,VD,2018,146594,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_148171,FR_VD,VD,2018,148171,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_148288,FR_VD,VD,2018,148288,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_181452,FR_VD,VD,2018,181452,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_186242,FR_VD,VD,2018,186242,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_186335,FR_VD,VD,2018,186335,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2018_190416,FR_VD,VD,2018,190416,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_4094,FR_BE,BE,2006,4094,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_4246,FR_BE,BE,2006,4246,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_13841,FR_BE,BE,2006,13841,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_17714,FR_BE,BE,2006,17714,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_18687,FR_BE,BE,2006,18687,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_18857,FR_BE,BE,2006,18857,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_22179,FR_BE,BE,2006,22179,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_22460,FR_BE,BE,2006,22460,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_22534,FR_BE,BE,2006,22534,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_22684,FR_BE,BE,2006,22684,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_22868,FR_BE,BE,2006,22868,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_23243,FR_BE,BE,2006,23243,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_26072,FR_BE,BE,2006,26072,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_29379,FR_BE,BE,2006,29379,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_29472,FR_BE,BE,2006,29472,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_29526,FR_BE,BE,2006,29526,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_30717,FR_BE,BE,2006,30717,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_30778,FR_BE,BE,2006,30778,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_32089,FR_BE,BE,2006,32089,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_41906,FR_BE,BE,2006,41906,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_49135,FR_BE,BE,2006,49135,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_55677,FR_BE,BE,2006,55677,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_56477,FR_BE,BE,2006,56477,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_56620,FR_BE,BE,2006,56620,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_56869,FR_BE,BE,2006,56869,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_67359,FR_BE,BE,2006,67359,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_67478,FR_BE,BE,2006,67478,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_70474,FR_BE,BE,2006,70474,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_70542,FR_BE,BE,2006,70542,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_74403,FR_BE,BE,2006,74403,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2006_80452,FR_BE,BE,2006,80452,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_4095,FR_BE,BE,2010,4095,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_4247,FR_BE,BE,2010,4247,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_13959,FR_BE,BE,2010,13959,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_18311,FR_BE,BE,2010,18311,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_18936,FR_BE,BE,2010,18936,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_19082,FR_BE,BE,2010,19082,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_19504,FR_BE,BE,2010,19504,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_19796,FR_BE,BE,2010,19796,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_21987,FR_BE,BE,2010,21987,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_22074,FR_BE,BE,2010,22074,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_24801,FR_BE,BE,2010,24801,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_26056,FR_BE,BE,2010,26056,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_28872,FR_BE,BE,2010,28872,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_32235,FR_BE,BE,2010,32235,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_32328,FR_BE,BE,2010,32328,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_32382,FR_BE,BE,2010,32382,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_33616,FR_BE,BE,2010,33616,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_33677,FR_BE,BE,2010,33677,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_35051,FR_BE,BE,2010,35051,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_35275,FR_BE,BE,2010,35275,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_45092,FR_BE,BE,2010,45092,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_52497,FR_BE,BE,2010,52497,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_60088,FR_BE,BE,2010,60088,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_60231,FR_BE,BE,2010,60231,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_60488,FR_BE,BE,2010,60488,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_71916,FR_BE,BE,2010,71916,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_75120,FR_BE,BE,2010,75120,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_78619,FR_BE,BE,2010,78619,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2010_92129,FR_BE,BE,2010,92129,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_49171,FR_VD,VD,2016,49171,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_84673,FR_VD,VD,2016,84673,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_89709,FR_VD,VD,2016,89709,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_89988,FR_VD,VD,2016,89988,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_135133,FR_VD,VD,2016,135133,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_142682,FR_VD,VD,2016,142682,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_144258,FR_VD,VD,2016,144258,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_144348,FR_VD,VD,2016,144348,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_177774,FR_VD,VD,2016,177774,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_182476,FR_VD,VD,2016,182476,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_VD_2016_186590,FR_VD,VD,2016,186590,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_1598,FR_BE,BE,2024,1598,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_1661,FR_BE,BE,2024,1661,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_2614,FR_BE,BE,2024,2614,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_2767,FR_BE,BE,2024,2767,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_12869,FR_BE,BE,2024,12869,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_15088,FR_BE,BE,2024,15088,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_16797,FR_BE,BE,2024,16797,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_17870,FR_BE,BE,2024,17870,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_18583,FR_BE,BE,2024,18583,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_19473,FR_BE,BE,2024,19473,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_20057,FR_BE,BE,2024,20057,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_21680,FR_BE,BE,2024,21680,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_23229,FR_BE,BE,2024,23229,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_25608,FR_BE,BE,2024,25608,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_27202,FR_BE,BE,2024,27202,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_27599,FR_BE,BE,2024,27599,optimales,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_27631,FR_BE,BE,2024,27631,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_31432,FR_BE,BE,2024,31432,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_41116,FR_BE,BE,2024,41116,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_46650,FR_BE,BE,2024,46650,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_46750,FR_BE,BE,2024,46750,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_46936,FR_BE,BE,2024,46936,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_49053,FR_BE,BE,2024,49053,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_50722,FR_BE,BE,2024,50722,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_60319,FR_BE,BE,2024,60319,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_65438,FR_BE,BE,2024,65438,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_65750,FR_BE,BE,2024,65750,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_70231,FR_BE,BE,2024,70231,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_70301,FR_BE,BE,2024,70301,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_70717,FR_BE,BE,2024,70717,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_70782,FR_BE,BE,2024,70782,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_70857,FR_BE,BE,2024,70857,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_70916,FR_BE,BE,2024,70916,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_71191,FR_BE,BE,2024,71191,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_71573,FR_BE,BE,2024,71573,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_71660,FR_BE,BE,2024,71660,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_71851,FR_BE,BE,2024,71851,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_72430,FR_BE,BE,2024,72430,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_72843,FR_BE,BE,2024,72843,optimal,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2024_80499,FR_BE,BE,2024,80499,optimale,ADJ,optimal,FR,lemmesTempsFR
w_FR_BE_2013_12486,FR_BE,BE,2013,12486,optimisation,NOM,optimisation,FR,lemmesTempsFR
w_FR_BE_2013_21320,FR_BE,BE,2013,21320,optimisation,NOM,optimisation,FR,lemmesTempsFR
w_FR_BE_2013_23520,FR_BE,BE,2013,23520,optimisation,NOM,optimisation,FR,lemmesTempsFR
w_FR_BE_2013_60346,FR_BE,BE,2013,60346,optimisation,NOM,optimisation,FR,lemmesTempsFR
w_FR_BE_2013_61824,FR_BE,BE,2013,61824,optimisation,NOM,optimisation,FR,lemmesTempsFR
w_FR_BE_2013_62632,FR_BE,BE,2013,62632,optimisation,NOM,optimisation,FR,lemmesTempsFR
