lemma,count
gefährlich,3
verkehrsträger-,3
konsistent,3
anforderungsgerecht,3
ﬂexibel,3
kompetent,3
einstimmig,3
Spichtig,3
ichtet,3
vielschichtig,3
ﬂächensparend,3
ansprechend,3
kartograﬁsch,3
lückenhaft,3
zoologisch,3
Gallen-Trogen,3
NS,3
symbolisch,3
L-4,3
unterstützend,3
wesensgerecht,3
verkehrsorientiert,3
zahlreich,3
termingerecht,3
energietechnisch,3
überholt,3
ebenerdig,3
planungspflichtig,3
umfangreich,3
reserviert,3
abrufbar,3
aufgezeigt,3
verkehrsmittelübergreifend,3
solidarisch,3
verhindert,3
grundlage,3
wirklich,3
zukunftsfähig,3
liegend,3
thermisch,3
unregelmäßig,3
ableitbar,3
ausgearbeitet,3
gewässerbezogen,3
Tuggen,3
barrierefrei,3
offensichtlich,3
älder,3
ursachenbezogen,3
hausgemacht,3
èB72,3
subventionswürdig,3
langfri-stig,3
gesetzes,3
schlussendlich,3
aufgezeichnet,3
griert,3
verkehrssicher,3
nutzergerecht,3
kapazitätsmäßig,3
verkehrsfrei,3
inkl,3
befahrbar,3
folgend,3
stadträumlich,3
wohnraum,3
ﬁnanziell,3
überörtlich,3
kommuniziert,3
rat,3
alBereich,3
oberflächlich,3
chend,3
visuell,3
stufenweise,3
autoarm,3
nutzungsintensiv,3
landseitig,3
hafenaffin,3
aufgeschlossen,3
subsidiär,3
behörden,3
�,3
deckungsgleich,3
lagegenau,3
efﬁzient,3
tabellarisch,3
ührt,3
Blattend,3
zusä,3
wendig,3
ümerverbindlich,3
bodenabhängig,3
Wywarm,3
arbeitung,3
energie,3
genehm,3
vermindert,3
trennend,3
ausge,3
■,3
efolgt,3
gramm,3
konzeptionell,3
empfindlich,3
umweltund,3
unsichtbar,3
‹,3
großstädtisch,3
behö,3
dienstbar,3
lichst,3
bezü,3
wahrend,3
notig,3
abge,3
hang,3
exakt,3
schmal,3
statisch,3
ökologisch-naturkundlich,3
Regelbauweise,3
dringlich,3
ge,3
seitlich,3
risikobasiert,3
bewegungen,3
verpflichtet,3
Raumplanerisch,3
ansatzweise,3
xx,3
züglich,3
dunkelgrau,3
min,3
5‑bar,3
steil,3
gleichberechtigt,3
lösbar,3
unzulässig,3
leistungen,3
unkompliziert,3
überlebensfähig,3
einbezogen,3
überbaut,3
unvollständig,3
tet,3
zusätzlich10,3
objektweise,3
sylvo-pastoraux,3
überführt,3
anfällig,3
vorbildlich,3
flächeneffizient,3
tragfähig,3
erschliessungsmäßig,3
schiffbar,3
betriebsbereit,3
erweiterbar,3
marktgerecht,3
verträglichkeitsprüfung,3
rechtsverbindlich,3
verständlich,3
verstreut,3
veranlasst,3
wãhrend,3
abgeleitet,3
baumartenreich,3
überlegt,3
monofunktional,3
funktionsgerecht,3
terminlich,3
flankierend,3
verbesserungswürdig,3
nügend,3
zeitweilig,3
exklusiv,3
CO2-neutral,3
fahrplantechnisch,3
offenbar,3
funktionierend,3
marktmäßig,3
-gebinden,3
Gewässerschutzbereich,3
monatlich,3
branchenweise,3
nachfol,3
nieder,3
pstock,3
uninteressant,3
ür,3
ni,3
age,3
unwesentlich,3
aufwärtskompatibel,3
landwirtvor,3
alangrenzend,3
haltig,3
örmig,3
baumältig,3
Chlingental,3
außerschulisch,2
umfeldverträglich,2
sparend,2
Interkantonal,2
13–17,2
sser,2
niveaugleich,2
kapazitiv,2
massnahmenabhängig,2
umfangmäßig,2
Turnhal,2
3-fach,2
auslandabhängig,2
mühsam,2
nit,2
period'isch,2
ahren,2
ss,2
normal,2
iedel,2
iche,2
hygienisch,2
erläutert,2
ϭϲ,2
HZHUEHXQG,2
prognostizierbar,2
indifferent,2
niedrig,2
landes,2
mög,2
heiten,2
obsolet,2
gravierend,2
verbesserungsbedürftig,2
kontrovers,2
entwicklungsbedürftig,2
maxi,2
unberücksichtigt,2
-verfahren,2
zugeordnet,2
innerstädtisch,2
umweltmäßig,2
ausbaubar,2
wiederholt,2
wohnhaft,2
k,2
®,2
meinsam,2
akut,2
kontrolle,2
Überflutungsgefähr,2
directeur,2
operabel,2
Kulturbeeinflusst,2
schutzgebiete,2
weise,2
verlustarm,2
verringert,2
ergebnis,2
revisionen,2
sichtlich,2
einförmig,2
ansteigend,2
utz,2
len,2
augmentées,2
attend,2
collaborations,2
bernois,2
publics,2
usines,2
découlent,2
vivent,2
agricole,2
tourisme,2
supplémentaire,2
sicher—,2
wendigkeit,2
mentionnées,2
mechanisch,2
weiß,2
médico-social,2
doivent,2
être,2
effet,2
souvent,2
widerspruchslos,2
gestrichen,2
zerstreut,2
beeinflusst,2
unã,2
zusammengelegt,2
statthaft,2
symbolhaft,2
vertikal,2
existentiell,2
regionsspezifisch,2
waldreich,2
zeitaufwendig,2
kostenmäßig,2
routier,2
existant,2
compétence,2
mondial,2
dépend,2
territoire,2
problèmes,2
partenaires,2
secteur,2
preiswert,2
vermieden,2
fläche,2
zusammengesetzt,2
Rustig,2
rapide,2
financier,2
zufriedenstellend,2
rar,2
europäisch,2
störungsarm,2
verkehrsverträglich,2
aktiviert,2
fünfjährlich,2
anfänglich,2
entwicklung,2
grundeigentumsverbindlich,2
überarbeitungsbedürftig,2
ird,2
sukzessiv,2
kunsthistorisch,2
objektiv,2
zugehörig,2
ses,2
kantoregional,2
obligatorisch,2
identifiziert,2
zLt,2
gefährdet,2
gewichtig,2
uneinheitlich,2
eingetragen,2
Renforcer,2
dienstleistungen,2
ments,2
denkmäler,2
grafisch,2
fruchtbar,2
betriebswirtschaftlich,2
lärmmäßig,2
Allmig,2
ordnung,2
kantonsgrenzüberschreitend,2
fassung,2
fragmentiert,2
homogen,2
vorrates,2
demokratisch,2
Mühlau,2
erstrebenswert,2
Naturwert,2
bundesrecht,2
systematische-sammlung,2
naheliegend,2
hinweis,2
gebietsweise,2
Ortsbildschutz,2
gemein,2
lesbar,2
ol,2
rudimentär,2
bevölkerungsnah,2
rrVerkehrrr,2
ns,2
karte,2
-sowie,2
durchge,2
fenbecken,2
durchwanderbar,2
verbraucht,2
ve10,2
ve12,2
ve16,2
endgelagert,2
demontierbar,2
nichtlandwirtschaftlich,2
-arealen,2
installiert,2
wiederverwendbar,2
fortwährend,2
freiraum,2
Hitzeinsel,2
kantons-,2
warm,2
bestimmbar,2
träge,2
sentlich,2
dert,2
biodiversitätsfördernd,2
Thunersee-Hohgant,2
Innerhalb,2
ö,2
sportlich,2
stichwortartig,2
raumlich,2
stet,2
nisch,2
WUL,2
bewirkt,2
geschichtlich,2
meinden,2
rücksichtigt,2
s32-33,2
Sportaussenanlagen,2
wettkampftauglich,2
variabel,2
punkto,2
lästig,2
präventiv,2
destabilisierend,2
nl5,2
gängig,2
dirigistisch,2
