lemma,before,hit,after,list
Verbesserung,"insbesondere der schwächeren Verkehrsteilnehmenden , werden angemessen berücksichtigt . • Die Verkehrssicherheit wird gegenüber heute erhöht . Finanzierbar und Wirtschaftlich",Verbesserung,der Wirtschaftlichkeit des staatlichen Mitteleinsatzes und Sicherstellung der Finanzierbarkeit des Verkehrs : • Die langfristige Finanzierbarkeit des Gesamtverkehrssystems wird sichergestellt,lemmesTempsDE
Verbesserung,"Güterverkehrsstrategie erarbeitet . Erreichbarkeit der Zentren Die Erreichbarkeit von , zu sowie zwischen den Regional- und Kleinzentren wird sichergestellt .",Verbesserungen,der nationalen und innerkantonalen Erreichbarkeit der Regional- und Kleinzentren erfolgen im Personen- und Güterverkehr nach Massgabe der Wirtschaftlichkeit prioritär mit,lemmesTempsDE
Verbesserung,", insbesondere der schwächeren Verkehrsteilnehmenden , werden angemessen berücksichtigt . Die Verkehrssicherheit wird gegenüber heute erhöht . Finanzierbar und Wirtschaftlich",Verbesserung,der Wirtschaftlichkeit des staatlichen Mitteleinsatzes und Sicherstellung der Finanzierbarkeit des Verkehrs : Richtplan Kanton St . Gallen · Februar 2023,lemmesTempsDE
Verbesserung,"– KSSG , inkl . Areal KSSG Splügenweg , Querung A1 ( neue Olma-Halle ) Velopasserelle St . Fiden FVV",Verbesserung,Schönbüelachse Veloschnellroute Winkeln – Stephanshorn Passarelle St . Leonhard-Brücke FVV-Achse Güterbahnhof ( entlang Trassee AB und Richtung Riethüsli ) Zylipasserelle,lemmesTempsDE
Verbesserung,"Alter Rhein , Oberer Uferweg Veloverbindung Kriessern ; Abschnitt Kriessern – Rietaach Erlenmadstrasse / Bahnhofstrasse Gestaltung Kreuzung Rietstrasse / Erlenmadstrasse",Verbesserung,Querungssituation Veloverbindung entlang Bahnlinie bis zur Landi Kanalstrasse ( Rietstrasse bis Altstätterstrasse ) Querungssituation Kanalstrasse ( Altstätterstrasse bis Kraftwerk ),lemmesTempsDE
Verbesserung,Fussgängerschutz FVV zwischen Gommiswald und Ricken Verlängerung Geh- und Radweg Benknerstrasse Geh- und Radweg Brunnadern Neckerbrücke-Chrützweg FVV-Verbindung Starkenbach – Stein,Verbesserung,"Seeuferweg Walensee Rad- und Gehweg entlang Hofstrasse , Salez FGS Bahnhofstrasse Verbesserungen FVV Ebnaterstrasse Koordinationsstand Federführung Beteiligt Erlassen Genehmigt Festsetzung",lemmesTempsDE
Verbesserung,"und Radweg Brunnadern Neckerbrücke-Chrützweg FVV-Verbindung Starkenbach – Stein Verbesserung Seeuferweg Walensee Rad- und Gehweg entlang Hofstrasse , Salez FGS Bahnhofstrasse",Verbesserungen,"FVV Ebnaterstrasse Koordinationsstand Federführung Beteiligt Erlassen Genehmigt Festsetzung Tiefbauamt Ämter des Kantons St . Gallen mit Bezug zum Raum ,",lemmesTempsDE
Verbesserung,öV in der Spitzenstunde in den Haupt und Regionalzentren genügend Sitz und Stehplätze anbietet und keine Verlustzeiten erleidet . •,Verbesserungen,der nationalen und innerkantonalen Erreichbarkeit der Regional und Kleinzentren erfolgen im Personen und Güterverkehr nach Massgabe der Wirtschaftlichkeit prioritär mit,lemmesTempsDE
Verbesserung,• Die Tarifsysteme und das Ticketing werden insbesondere im grenzquerenden öV zusammen mit den Nachbarländern optimiert . Finanzierbar und Wirtschaftlich,Verbesserung,der Wirtschaftlichkeit des staatlichen Mitteleinsatzes und Sicherstellung der Finanzierbarkeit des Verkehrs : • Die Eigenwirtschaftlichkeit des öV soll erhöht werden,lemmesTempsDE
Verbesserung,"räumlich zu sichern ( z . B . Interessenlinien , Baulinien , Zonierung o . ä . ) . Zur",Verbesserung,des Bahnangebotes setzen sich die kantonalen Stellen im Rahmen der Strategischen Entwicklungsplanung für die Realisierung folgender Infrastrukturprojekte ein . In,lemmesTempsDE
Verbesserung,2 Verkehr Planungsgrundsatz 3 . 2 B Für den Unterhalt und die Korrektionen des Kantonsstrassennetzes gelten folgende Ziele : •,Verbesserung,der Verkehrssicherheit für alle Verkehrsteilnehmenden • Werterhalt und Betriebssicherheit • Sicherstellen der Funktionsfähigkeit • Optimale Nutzung der Verkehrsinfrastruktur durch Massnahmen,lemmesTempsDE
Verbesserung,und Umwelt sowie möglichst geringe Beeinträchtigung des Landschaftsbilds Erläuterungen Die Hauptaufgaben im Kantonsstrassenbau bestehen in der Werterhaltung und in der,Verbesserung,der Strassenanlagen . Zu sanierende Ortsdurchfahrten werden allenfalls mit Hilfe von Betriebs- und Gestaltungskonzepten analysiert und konzipiert . Damit der,lemmesTempsDE
Verbesserung,-umbauten ( Betriebs- und Gestaltungskonzepte ) zu reduzieren beziehungsweise zu kompensieren . Ziel ist es dabei den Lebensraum aufzuwerten und,Verbesserungen,"für den ÖV und den LV zu erzielen . Bei Strassenneubauten , welche gegebene landwirtschaftliche Bewirtschaftungsstrukturen oder Gebiete mit Vernetzungsfunktion",lemmesTempsDE
Verbesserung,"gelenkt wird , sind auf dem bestehenden Strassennetz flankierende Lenkungsmassnahmen und Strassenraumrückbauten ( Gesamtmobilitätskonzepte ) zur Aufwertung des Lebensraumes sowie",Verbesserungen,für den LV und den ÖV erforderlich . Die vorgesehene Linienführung verläuft ab Autobahnende westlich Bonau auf der bestehenden Strasse,lemmesTempsDE
Verbesserung,auf der gewachsenen Nordausrichtung abzuwickeln . –– Die Folgen von Einschränkungen im Nord-Betrieb müssen angemessen verteilt werden . –– Technische,Verbesserungen,", wie z . B . der lärmarme Gleitanflug , sollen konsequent angewendet werden . • • Auf einen Ausbau",lemmesTempsDE
Verbesserung,auf hohem technischen Stand ) hat sich der Zustand der Gewässer in den letzten Jahrzehnten deutlich verbessert . Um weitere,Verbesserungen,"zu erzielen oder nur schon den Stand zu halten , besteht – auch angesichts der Siedlungsentwicklung – dennoch Handlungsbedarf .",lemmesTempsDE
Verbesserung,gelöst . 2 . 3 Siedlung 2 . 3-1 Hochwertige Wohnqualität Der Kanton unterstützt die Gemeinden bei der Erhaltung und,Verbesserung,der Siedlungs- und Wohnqualität . Der Kanton entwickelt Standorte mit Potenzial für hochwertiges Wohnen aktiv mit . Grundsätze 2 /,lemmesTempsDE
Verbesserung,"der Standort für die vorgesehene Nutzung sehr geeignet ist , keine anderen Standorte zur Verfügung stehen und wenn eine entsprechende",Verbesserung,der Erschliessungsqualität durch den öffentlichen Verkehr nachgewiesen werden kann . Die dafür notwendigen Kosten ( z . B . für,lemmesTempsDE
Verbesserung,der Siedlungen und des öffentlichen Raums sowie attraktive und gut erschlossene Naherholungsräume sind wichtige Standortvorteile der Gemeinden . Massnahmen zur,Verbesserung,dieser Standortvorteile sollen in die tägliche Arbeit der Behörden und Bauherren Eingang finden . Zur Erneuerung und Stützung der Ortskerne,lemmesTempsDE
Verbesserung,"bzw . Steigerung der Qualität der Frei- und Grünräume , – die räumlich zweckmässige Anordnung der Erschliessung , – die",Verbesserung,"der Parzellen- und Eigentumsstruktur , um eine optimale , haushälterische und qualitätsvolle Nutzung der Bauzonen sicherzustellen . Die Gemeinden fördern",lemmesTempsDE
Verbesserung,"Uri setzt sich im Rahmen seiner Kompetenzen für effiziente Anbindungen ans regionale und nationale Bahnnetz , insbesondere die Sicherung und",Verbesserung,"der heutigen Bahnangebote mit schnellen und direkten Verbindungen nach Norden ( Luzern , Zug , Zürich ) und Süden ein",lemmesTempsDE
Verbesserung,. Abstimmungsanweisungen 5 . 4-1 Sicherung der Leistungsangebote des Fernverkehrs nach Norden und Süden Der Kanton setzt sich für die,Verbesserung,"und den Ausbau der Bahnangebote nach Norden ( Luzern , Zug , Zürich ) und die dauerhafte Aufrechterhaltung der Leistungsangebote",lemmesTempsDE
Verbesserung,die bestehenden und vorgesehenen Radwege im Kanton . – Der Kanton setzt sich beim Bundesamt für Strassen ASTRA für eine,Verbesserung,der Verkehrssicherheit bei der nationalen Veloroute Nr . 3 und 4 entlang der Axenstrasse ein . Federführung : Beteiligte :,lemmesTempsDE
Verbesserung,") 4 sieht dafür ein Jagdverbot , Regelungen zur Minimierung von Störungen und Schutzbestimmungen zu den Lebensräumen vor . Zur",Verbesserung,"und Sicherung der Vernetzung wichtiger Wildtierlebensräume , wurden überregionale Wildtierkorridore definiert . Die fünf im Kanton Uri vorhanden überregionalen Wildtierkorridore",lemmesTempsDE
Verbesserung,", Alp- und Waldwirtschaft wird in die Gestaltung und Pflege der Einzugsgebiete und Gewässerräume einbezogen . — Zur Sicherung und",Verbesserung,der verschiedenen Gewässerfunktionen werden die Gewässerräume raumplanerisch in den Nutzungsplanungen gesichert und nicht Hochwasserschutz relevante Bauten und Anlagen ausserhalb des,lemmesTempsDE
Verbesserung,Koordination und Priorisierung der Gewässerrevitalisierung darlegt . Die Revitalisierungsplanung umfasst Fliessgewässer sowie stehende Gewässer und berücksichtigt folgende Themen : –,Verbesserung,der eingeschränkten Quer- und Längsvernetzung im Urner Talboden durch eine Aufwertung der Gewässer als Vernetzungskorridore – Förderung eines gewässergerechten Bewuchses,lemmesTempsDE
Verbesserung,"Urserntal und den Seitentälern – Verbesserter Schutz der Nutzflächen ( Landwirtschaft , Infrastrukturen ) durch rückwärtige Hochwasserschutzmassnahmen – Erhaltung und",Verbesserung,der Abfluss- und Geschiebedynamik in den Schwemmebenen und Auenflächen – Aufwertung der Gewässer zur Verbesserung der Naherholung und des Tourismus,lemmesTempsDE
Verbesserung,rückwärtige Hochwasserschutzmassnahmen – Erhaltung und Verbesserung der Abfluss- und Geschiebedynamik in den Schwemmebenen und Auenflächen – Aufwertung der Gewässer zur,Verbesserung,der Naherholung und des Tourismus im Siedlungsgebiet und entlang der Seeufer . Federführung : Beteiligte : Koordinationsstand : Priorität /,lemmesTempsDE
Verbesserung,"Rahmen der Siedlungsentwicklung ausgehoben und nicht wieder vor Ort eingebracht werden kann , soll nach Möglichkeit für die Rekultivierung und",Verbesserung,"geschädigter und verbesserungswürdiger Böden verwendet werden . — Für Terrainveränderungen und Bodenverbesserung sind die bodenkundlichen Vorgaben notwendig , welche durch",lemmesTempsDE
Verbesserung,"Gewässerraum , Flut- und Rückhalteräumen auch die weiteren relevanten Aspekte wie die Wiederherstellung der ökologischen Funktionsfähigkeit der Gewässer und die",Verbesserung,der Erholungsnutzung berücksichtigt . Querverweise — Art . 18 KWV — Der Massnahmenplan Hochwasserschutz 2008-2019 11 enthält alle Investitions-Massnahmen zum,lemmesTempsDE
Verbesserung,1 Querverweise — Baubewilligungs-entscheid mit Entscheid zur Umweltverträglichkeit 2 . Stufe vom 1 . Februar 2011 Die geplanten Massnahmen zur,Verbesserung,der räumlichen Situation der Land- und Alpwirtschaft und zur Reduktion der Auswirkungen während der Bauphase werden umgesetzt . Erwiesene Ausfälle,lemmesTempsDE
Verbesserung,1 . 2 Die Gemeinden stärken in den Zentrumgebieten die ortsbaulichen Qualitäten . Dazu ergreifen sie Massnahmen beispielsweise für die,Verbesserung,"der Wege für den Langsamverkehr , das Schaffen und Beleben neuer öffentlicher Freiräume sowie die Gestaltung der Strassenräume . S",lemmesTempsDE
Verbesserung,"Fahrzeuge , welche einen schnellen Fahrgastwechsel erlauben . 6 . Treten verkehrliche Behinderungen auf , trifft der Kanton Massnahmen zur",Verbesserung,des öffentlichen Verkehrs . Neben baulichen Massnahmen für den öffentlichen Verkehr sind allenfalls auch Ausbauten beim Individualverkehr zu prüfen .,lemmesTempsDE
Verbesserung,im Sinne der Agglomerationspolitik des Bundes . P 3 . 1 . 2 Der Kanton setzt sich beim Bund zur,Verbesserung,des Agglomerationsverkehrs für die Mitfinanzierung von Projekten in den folgenden Bereichen ein : a . Öffentlicher Verkehr : Busnetz als,lemmesTempsDE
Verbesserung,2 | 3 . 2 Kompensationsmassnahmen beim Verbrauch von Fruchtfolgeflächen 12 | 2022 eine flächengleiche Auf wertung der Nutzungseignung durch,Verbesserung,des Bodenaufbaus eines geeigneten Gebietes erfolgt . Im Zuge der Bewilligung werden entsprechende Auflagen festgelegt . Der Kanton sorgt dafür,lemmesTempsDE
Verbesserung,fördern . c ) Kurze Wege und Siedlungsqualität fördern Mit seiner Verkehrspolitik schafft der Kanton Zürich Voraussetzungen für eine kontinuierliche,Verbesserung,der Siedlungsqualität . Die qualitative Siedlungsentwicklung wird mit gezielten Aufwertungsmassnahmen im Strassen raum unterstützt . Dabei ist die Trennwirkung zu,lemmesTempsDE
Verbesserung,"Während bei Hochleistungsstrassen die möglichst sichere und reibungslose Bewältigung des Verkehrs im Vordergrund steht , sind an Hauptverkehrsstrassen Gestaltungsmassnahmen zur",Verbesserung,"der Siedlungsqualität vorzusehen , soweit die Verkehrsbelastung das zulässt . Zuordnung und Funktion der Strassen Hochleistungsstrassen sowie Hauptverkehrsstrassen , die",lemmesTempsDE
Verbesserung,"Verkehrs möglichst abseits lärmempfindlicher Nutzungen ; • Strassenraum dient MIV , ÖV , Fuss- und Veloverkehr ; • Gestaltungsmassnahmen zur",Verbesserung,der Siedlungsqualität . Verbindungsstrassen Anbindung von Siedlungsgebieten und Erholungsschwerpunkten an das übergeordnete Strassennetz : Regionaler Richtplan • Siedlungsorientierte Strassenraumgestaltung .,lemmesTempsDE
Verbesserung,"intermodale Gesamtleistung durch eine angemessene Bevorzugung des öffentlichen Verkehrs . Treten verkehrliche Behinderungen auf , trifft der Kanton Massnahmen zur",Verbesserung,"des öffentlichen Verkehrs . Bei steuerungstechnischen Mass nahmen für den öffentlichen Verkehr ( Busbevorzugung an den Knoten , Lichtsignalsteuerungen )",lemmesTempsDE
Verbesserung,"der Überprüfung und Konkretisierung von Richtplanvorhaben mit , insbesondere bei der Planung von Begleitmassnahmen . Sie ent wickeln Massnahmen zur",Verbesserung,"der Strassenraumgestaltung , vor allem in städtisch geprägten Räumen , bei Ortsdurchfahrten und bei Haltestellen des öffentlichen Verkehrs , und",lemmesTempsDE
Verbesserung,gemäss Pt . 4 . 4 . 1 sowohl bei kantonalen Bauten und Anlagen wie auch im Rahmen von organisatorischen,Verbesserungen,und Sanierungsmassnahmen an und Neubauten von Staatsstrassen um und fördert Massnahmen zur Querung von Verkehrsachsen ( vgl . Pt .,lemmesTempsDE
Verbesserung,"alle vier Jahre Bericht über den Stand der kantonalen , regionalen und kommunalen Energie planungen und legt Massnahmen zur kontinuierlichen",Verbesserung,der Energienutzung im Sinne der Ziel setzungen gemäss Pt . 5 . 4 . 1 vor ( vgl . Energieplanungsbericht,lemmesTempsDE
Verbesserung,"und aus Industrie , und Gewerbe sowie öffentlichen Bauten und Anlagen ein . Im Vordergrund stehen dabei bauliche und betriebliche",Verbesserungen,", Nutzungseinschränkungen sowie ein zurückhaltender und fachgerechter Einsatz von Bio zi den , Pflanzenschutzmitteln , Düngern und weiteren umweltund wassergefährdenden",lemmesTempsDE
Verbesserung,Drittnutzung ( Wohnen ) Kanton Zürich kurz- bis mittelfristig S2 Neu- oder Umbauten Irchel-Süd Kanton Zürich mittel- bis langfristig Ö1,Verbesserung,Anbindung an Tramhaltestelle Universität Irchel ( mittels Brücke über Winterthurerstrasse ) Stadt Zürich kurz- bis mittelfristig Ö2 Verbesserung Anbindung an,lemmesTempsDE
Verbesserung,langfristig Ö1 Verbesserung Anbindung an Tramhaltestelle Universität Irchel ( mittels Brücke über Winterthurerstrasse ) Stadt Zürich kurz- bis mittelfristig Ö2,Verbesserung,Anbindung an Wohnquartier Stadt Zürich kurz- bis mittelfristig * Trägerschaft muss nicht zwingend mit der Investorenschaft übereinstimmen . 03 |,lemmesTempsDE
Verbesserung,an geeigneten Lagen integriert werden . • Der ÖV sowie der Fuss- und Veloverkehr sollen gefördert werden . Für die,Verbesserung,"des ÖV-Angebots sollen verschiedene Optionen , welche über Bus und Tramverbindungen hinausgehen , vertieft geprüft werden . Die Ringstrasse dient",lemmesTempsDE
Verbesserung,zwischen den Arealen wird eine hohe Be deu tung beigemessen . Anbindung an den öffentlichen Verkehr Es wird eine deutliche,Verbesserung,"des Angebots des öffentlichen Verkehrs angestrebt , insbesondere zwischen den Arealen Reidbach und Grüental . Eine direkte , barrierefreie Verbindung",lemmesTempsDE
Verbesserung,/ Umbau Lehr- und Forschungsanstalten Kanton Zürich kurzfristig Ö1 Zugang zur geplanten S-Bahn-Haltestelle Wädenswil-Reidbach Stadt Wädenswil kurz- bis mittelfristig Ö2,Verbesserung,Verbindung Areale Reidbach–Grüental Stadt Wädenswil kurz- bis mittelfristig * Trägerschaft muss nicht zwingend mit der Investorenschaft übereinstimmen . 25 26,lemmesTempsDE
Verbesserung,für Erwachsene ( BiZE ) Nutzung gemäss Leitidee des Masterplans « Zukunft Kasernenareal Zürich » Öffentlicher Freiraum Abbruch Gebäude Erschliessung,Verbesserung,"Zugänglichkeit Perimeter Kasernenareal 29 30 | 6 . 2 03 | 2024 6 . 2 . 10 Lengg , Zürich",lemmesTempsDE
Verbesserung,"des öffentlichen Verkehrs ( verbesserte ÖV-Feinerschliessung , zusätzliche Busanbindungen sowie ÖV-Kapazitätserhöhung auf der Forchstrasse ) deutlich verbessert . Für die",Verbesserung,"des ÖV-Angebots sollen zudem weitere Optionen ( z . B . Tramlinie mit zentraler Haltestelle , direkte Verbindungen ins Stadtzentrum",lemmesTempsDE
Verkehrsqualität,Umfahrungsstrasse ( Knoten ) zu Problemen führen kann . Es sind vor allem in der Spitzenstunde Rückstaus und eine unzureichende,Verkehrsqualität,an den Knoten möglich . Auch ist die Verkehrssicherheit bei den Einlenkern Mettlenstrasse / Umfahrungsstrasse sowie Rütistrasse / Umfahrungsstrasse durch,lemmesTempsDE
